date,rank,username,viewer_count
2021-09-19,43,HusKerrs,3718
2021-09-19,45,Ray,3560
2021-09-19,46,zwebackhd,3382
2021-09-19,47,iateyourpie,3621
2021-09-19,48,RaiseYourEdge,2935
2021-09-19,49,AmazonMusic,8995
2021-09-19,50,Pieface23,3184
2021-09-19,51,setsukotft,3891
2021-09-19,52,Bawkbasoup,3749
2021-09-19,54,RealzBlueWater,2977
2021-09-19,55,CoconutB,3244
2021-09-19,56,itsBenAndKaren,3221
2021-09-19,58,RetalsRL,3390
2021-09-19,59,KYR_SP33DY,3547
2021-09-19,60,Beaulo,2706
2021-09-19,61,Atrioc,3467
2021-09-19,62,BadBoyHalo,3419
2021-09-19,63,Lacari,2521
2021-09-19,64,buckefps,3657
2021-09-19,65,WorldofWarships,2277
2021-09-19,66,Sequisha,2482
2021-09-19,68,syn4ack,1830
2021-09-19,70,AdrianaChechik_,2359
2021-09-19,71,monkeys_forever,2743
2021-09-19,72,NickEh30,2477
2021-09-19,73,IKeepItTaco,1767
2021-09-19,74,w0n23,2276
2021-09-19,75,blau,3341
2021-09-19,76,HarryHesketh,3034
2021-09-19,77,SmiteGame,1254
2021-09-19,78,Scarra,2808
2021-09-19,79,Granny,1954
2021-09-19,80,Zemie,1534
2021-09-19,82,Jay3,3014
2021-09-19,83,SlotsMarko,2015
2021-09-19,84,CodeMiko,1707
2021-09-19,85,akaNemsko,1863
2021-09-19,86,Sommerset,1498
2021-09-19,88,MurderCrumpet,1855
2021-09-19,89,hpduketv,2273
2021-09-19,90,KarasMai,1996
2021-09-19,91,humzh,1588
2021-09-19,94,Chica,1723
2021-09-19,95,DooleyNotedGaming,2127
2021-09-19,96,Linkus7,2063
2021-09-19,98,Dratnos,1382
2021-09-19,99,GEEGA,1584
2021-09-20,1,xQc,65747
2021-09-20,2,tarik,35976
2021-09-20,4,NICKMERCS,32512
2021-09-20,5,TSM_ImperialHal,26818
2021-09-20,7,NiceWigg,19736
2021-09-20,8,zackrawrr,20655
2021-09-20,9,Emiru,17866
2021-09-20,10,VALORANT_Americas,9768
2021-09-20,11,playapex,16039
2021-09-20,12,Jynxzi,14700
2021-09-20,13,PENTA,13955
2021-09-20,14,MOONMOON,15434
2021-09-20,15,CDawgVA,11209
2021-09-20,16,Clix,14897
2021-09-20,17,summit1g,12573
2021-09-20,18,shroud,8751
2021-09-20,19,Foolish_Gamers,9769
2021-09-20,21,LVNDMARK,9027
2021-09-20,22,Grubby,6414
2021-09-20,23,Shotzzy,8644
2021-09-20,24,Agent00,7824
2021-09-20,25,Tectone,6601
2021-09-20,26,AMOURANTH,5363
2021-09-20,27,watchmeblink,5104
2021-09-20,28,koil,2821
2021-09-20,30,BrawlStars,3563
2021-09-20,31,Dkayed,3562
2021-09-20,34,TeamfightTactics,2250
2021-09-20,35,fl0m,3965
2021-09-20,36,A_Seagull,3659
2021-09-20,37,erobb221,5386
2021-09-20,39,alpharad,3526
2021-09-20,40,Mathil1,3760
2021-09-20,41,HisWattson,4600
2021-09-20,43,HusKerrs,3718
2021-09-20,45,Ray,3560
2021-09-20,46,zwebackhd,3382
2021-09-20,47,iateyourpie,3621
2021-09-20,48,RaiseYourEdge,2935
2021-09-20,49,AmazonMusic,8995
2021-09-20,50,Pieface23,3184
2021-09-20,51,setsukotft,3891
2021-09-20,52,Bawkbasoup,3749
2021-09-20,54,RealzBlueWater,2977
2021-09-20,55,CoconutB,3244
2021-09-20,56,itsBenAndKaren,3221
2021-09-20,58,RetalsRL,3390
2021-09-20,59,KYR_SP33DY,3547
2021-09-20,60,Beaulo,2706
2021-09-20,61,Atrioc,3467
2021-09-20,62,BadBoyHalo,3419
2021-09-20,63,Lacari,2521
2021-09-20,64,buckefps,3657
2021-09-20,65,WorldofWarships,2277
2021-09-20,66,Sequisha,2482
2021-09-20,68,syn4ack,1830
2021-09-20,70,AdrianaChechik_,2359
2021-09-20,71,monkeys_forever,2743
2021-09-20,72,NickEh30,2477
2021-09-20,73,IKeepItTaco,1767
2021-09-20,74,w0n23,2330
2021-09-20,75,blau,3341
2021-09-20,76,HarryHesketh,2946
2021-09-20,77,SmiteGame,1254
2021-09-20,78,Scarra,2808
2021-09-20,79,Granny,1954
2021-09-20,80,Zemie,1534
2021-09-20,82,Jay3,3014
2021-09-20,83,SlotsMarko,2015
2021-09-20,84,CodeMiko,1707
2021-09-20,85,akaNemsko,1863
2021-09-20,86,Sommerset,1498
2021-09-20,88,MurderCrumpet,1855
2021-09-20,89,hpduketv,2273
2021-09-20,90,KarasMai,1996
2021-09-20,91,humzh,1588
2021-09-20,94,Chica,1723
2021-09-20,95,DooleyNotedGaming,2127
2021-09-20,96,Linkus7,2063
2021-09-20,98,Dratnos,1382
2021-09-20,99,GEEGA,1568
2021-09-21,1,xQc,65747
2021-09-21,2,tarik,35976
2021-09-21,4,NICKMERCS,32512
2021-09-21,5,TSM_ImperialHal,26818
2021-09-21,7,NiceWigg,19736
2021-09-21,8,zackrawrr,20655
2021-09-21,9,Emiru,17866
2021-09-21,10,VALORANT_Americas,9768
2021-09-21,11,playapex,15637
2021-09-21,12,Jynxzi,15448
2021-09-21,13,PENTA,13955
2021-09-21,14,MOONMOON,15434
2021-09-21,15,CDawgVA,11209
2021-09-21,16,Clix,14897
2021-09-21,17,summit1g,12408
2021-09-21,18,shroud,8751
2021-09-21,19,Foolish_Gamers,9769
2021-09-21,21,LVNDMARK,9027
2021-09-21,22,Grubby,6285
2021-09-21,23,Shotzzy,8644
2021-09-21,24,Agent00,7824
2021-09-21,25,Tectone,6601
2021-09-21,26,AMOURANTH,5363
2021-09-21,27,watchmeblink,5104
2021-09-21,28,koil,2821
2021-09-21,30,BrawlStars,3563
2021-09-21,31,Dkayed,3562
2021-09-21,34,TeamfightTactics,2250
2021-09-21,35,fl0m,4182
2021-09-21,36,A_Seagull,3659
2021-09-21,37,erobb221,5386
2021-09-21,39,alpharad,3526
2021-09-21,40,Mathil1,3760
2021-09-21,41,HisWattson,4694
2021-09-21,43,HusKerrs,3718
2021-09-21,45,Ray,3602
2021-09-21,46,zwebackhd,3382
2021-09-21,47,iateyourpie,3621
2021-09-21,48,RaiseYourEdge,2935
2021-09-21,49,AmazonMusic,8995
2021-09-21,50,Pieface23,3184
2021-09-21,51,setsukotft,3985
2021-09-21,52,Bawkbasoup,3824
2021-09-21,54,RealzBlueWater,2977
2021-09-21,55,CoconutB,3244
2021-09-21,56,itsBenAndKaren,1644
2021-09-21,58,RetalsRL,3318
2021-09-21,59,KYR_SP33DY,3547
2021-09-21,60,Beaulo,2706
2021-09-21,61,Atrioc,3467
2021-09-21,62,BadBoyHalo,3419
2021-09-21,63,Lacari,2521
2021-09-21,64,buckefps,3657
2021-09-21,65,WorldofWarships,2193
2021-09-21,66,Sequisha,2482
2021-09-21,68,syn4ack,1830
2021-09-21,70,AdrianaChechik_,2359
2021-09-21,71,monkeys_forever,2581
2021-09-21,72,NickEh30,2477
2021-09-21,73,IKeepItTaco,1767
2021-09-21,74,w0n23,2330
2021-09-21,75,blau,3341
2021-09-21,76,HarryHesketh,2946
2021-09-21,77,SmiteGame,1254
2021-09-21,78,Scarra,2808
2021-09-21,79,Granny,1954
2021-09-21,80,Zemie,1534
2021-09-21,82,Jay3,3014
2021-09-21,83,SlotsMarko,2015
2021-09-21,84,CodeMiko,1707
2021-09-21,85,akaNemsko,1863
2021-09-21,86,Sommerset,1498
2021-09-21,88,MurderCrumpet,1855
2021-09-21,89,hpduketv,2273
2021-09-21,90,KarasMai,1996
2021-09-21,91,humzh,1588
2021-09-21,94,Chica,1723
2021-09-21,95,DooleyNotedGaming,2127
2021-09-21,96,Linkus7,2063
2021-09-21,98,Dratnos,1382
2021-09-21,99,GEEGA,1568
2021-09-22,1,xQc,65747
2021-09-22,2,tarik,35976
2021-09-22,4,NICKMERCS,32512
2021-09-22,5,TSM_ImperialHal,26818
2021-09-22,7,NiceWigg,19736
2021-09-22,8,zackrawrr,20655
2021-09-22,9,Emiru,17866
2021-09-22,10,VALORANT_Americas,9768
2021-09-22,11,playapex,15637
2021-09-22,12,Jynxzi,15448
2021-09-22,13,PENTA,13955
2021-09-22,14,MOONMOON,15434
2021-09-22,15,CDawgVA,11209
2021-09-22,16,Clix,15230
2021-09-22,17,summit1g,12408
2021-09-22,18,shroud,8751
2021-09-22,19,Foolish_Gamers,9769
2021-09-22,21,LVNDMARK,9027
2021-09-22,22,Grubby,6285
2021-09-22,23,Shotzzy,8644
2021-09-22,24,Agent00,7824
2021-09-22,25,Tectone,6601
2021-09-22,26,AMOURANTH,5516
2021-09-22,27,watchmeblink,5104
2021-09-22,28,koil,2821
2021-09-22,30,BrawlStars,3563
2021-09-22,31,Dkayed,3562
2021-09-22,34,TeamfightTactics,2250
2021-09-22,35,fl0m,4182
2021-09-22,36,A_Seagull,3659
2021-09-22,37,erobb221,5386
2021-09-22,39,alpharad,3526
2021-09-22,40,Mathil1,3760
2021-09-22,41,HisWattson,4694
2021-09-22,43,HusKerrs,3718
2021-09-22,45,Ray,3602
2021-09-22,46,zwebackhd,3382
2021-09-22,47,iateyourpie,3621
2021-09-22,48,RaiseYourEdge,2935
2021-09-22,49,AmazonMusic,8995
2021-09-22,50,Pieface23,3184
2021-09-22,51,setsukotft,3985
2021-09-22,52,Bawkbasoup,3824
2021-09-22,54,RealzBlueWater,2977
2021-09-22,55,CoconutB,3244
2021-09-22,56,itsBenAndKaren,1644
2021-09-22,58,RetalsRL,3318
2021-09-22,59,KYR_SP33DY,3547
2021-09-22,60,Beaulo,2706
2021-09-22,61,Atrioc,3467
2021-09-22,62,BadBoyHalo,3419
2021-09-22,63,Lacari,2521
2021-09-22,64,buckefps,3657
2021-09-22,65,WorldofWarships,2193
2021-09-22,66,Sequisha,2482
2021-09-22,68,syn4ack,1830
2021-09-22,70,AdrianaChechik_,2359
2021-09-22,71,monkeys_forever,2581
2021-09-22,72,NickEh30,2477
2021-09-22,73,IKeepItTaco,1767
2021-09-22,74,w0n23,2330
2021-09-22,75,blau,3341
2021-09-22,76,HarryHesketh,2946
2021-09-22,77,SmiteGame,1254
2021-09-22,78,Scarra,2808
2021-09-22,79,Granny,1954
2021-09-22,80,Zemie,1534
2021-09-22,82,Jay3,3014
2021-09-22,83,SlotsMarko,2015
2021-09-22,84,CodeMiko,1707
2021-09-22,85,akaNemsko,1863
2021-09-22,86,Sommerset,1498
2021-09-22,88,MurderCrumpet,1855
2021-09-22,89,hpduketv,2273
2021-09-22,90,KarasMai,1996
2021-09-22,91,humzh,1588
2021-09-22,94,Chica,1723
2021-09-22,95,DooleyNotedGaming,2127
2021-09-22,96,Linkus7,2063
2021-09-22,98,Dratnos,1382
2021-09-22,99,GEEGA,1568
2021-09-23,1,xQc,65747
2021-09-23,2,tarik,35976
2021-09-23,4,NICKMERCS,32512
2021-09-23,5,TSM_ImperialHal,26818
2021-09-23,7,NiceWigg,19736
2021-09-23,8,zackrawrr,20655
2021-09-23,9,Emiru,17866
2021-09-23,10,VALORANT_Americas,9768
2021-09-23,11,playapex,15637
2021-09-23,12,Jynxzi,15448
2021-09-23,13,PENTA,13955
2021-09-23,14,MOONMOON,15434
2021-09-23,15,CDawgVA,11209
2021-09-23,16,Clix,15230
2021-09-23,17,summit1g,12408
2021-09-23,18,shroud,8751
2021-09-23,19,Foolish_Gamers,9769
2021-09-23,21,LVNDMARK,9027
2021-09-23,22,Grubby,6285
2021-09-23,23,Shotzzy,8644
2021-09-23,24,Agent00,7824
2021-09-23,25,Tectone,6601
2021-09-23,26,AMOURANTH,5516
2021-09-23,27,watchmeblink,5104
2021-09-23,28,koil,2821
2021-09-23,30,BrawlStars,3563
2021-09-23,31,Dkayed,3562
2021-09-23,34,TeamfightTactics,2250
2021-09-23,35,fl0m,4182
2021-09-23,36,A_Seagull,3659
2021-09-23,37,erobb221,5386
2021-09-23,39,alpharad,3526
2021-09-23,40,Mathil1,3760
2021-09-23,41,HisWattson,4694
2021-09-23,43,HusKerrs,3718
2021-09-23,45,Ray,3602
2021-09-23,46,zwebackhd,3382
2021-09-23,47,iateyourpie,3621
2021-09-23,48,RaiseYourEdge,2935
2021-09-23,49,AmazonMusic,8995
2021-09-23,50,Pieface23,3184
2021-09-23,51,setsukotft,3985
2021-09-23,52,Bawkbasoup,3824
2021-09-23,54,RealzBlueWater,2977
2021-09-23,55,CoconutB,3244
2021-09-23,56,itsBenAndKaren,1644
2021-09-23,58,RetalsRL,3318
2021-09-23,59,KYR_SP33DY,3547
2021-09-23,60,Beaulo,2706
2021-09-23,61,Atrioc,3467
2021-09-23,62,BadBoyHalo,3419
2021-09-23,63,Lacari,2521
2021-09-23,64,buckefps,3759
2021-09-23,65,WorldofWarships,2193
2021-09-23,66,Sequisha,2482
2021-09-23,68,syn4ack,1830
2021-09-23,70,AdrianaChechik_,2359
2021-09-23,71,monkeys_forever,2581
2021-09-23,72,NickEh30,2477
2021-09-23,73,IKeepItTaco,1767
2021-09-23,74,w0n23,2330
2021-09-23,75,blau,3341
2021-09-23,76,HarryHesketh,2946
2021-09-23,77,SmiteGame,1254
2021-09-23,78,Scarra,2921
2021-09-23,79,Granny,1954
2021-09-23,80,Zemie,1534
2021-09-23,82,Jay3,2912
2021-09-23,83,SlotsMarko,2015
2021-09-23,84,CodeMiko,1707
2021-09-23,85,akaNemsko,1863
2021-09-23,86,Sommerset,1498
2021-09-23,88,MurderCrumpet,1855
2021-09-23,89,hpduketv,2273
2021-09-23,90,KarasMai,1996
2021-09-23,91,humzh,1588
2021-09-23,94,Chica,1701
2021-09-23,95,DooleyNotedGaming,2127
2021-09-23,96,Linkus7,2063
2021-09-23,98,Dratnos,1336
2021-09-23,99,GEEGA,1568
2021-09-24,1,xQc,65747
2021-09-24,2,tarik,35976
2021-09-24,4,NICKMERCS,32512
2021-09-24,5,TSM_ImperialHal,26818
2021-09-24,7,NiceWigg,19736
2021-09-24,8,zackrawrr,20655
2021-09-24,9,Emiru,17866
2021-09-24,10,VALORANT_Americas,8794
2021-09-24,11,playapex,15637
2021-09-24,12,Jynxzi,15448
2021-09-24,13,PENTA,13955
2021-09-24,14,MOONMOON,15434
2021-09-24,15,CDawgVA,11209
2021-09-24,16,Clix,15230
2021-09-24,17,summit1g,12408
2021-09-24,18,shroud,8751
2021-09-24,19,Foolish_Gamers,9769
2021-09-24,21,LVNDMARK,9027
2021-09-24,22,Grubby,6285
2021-09-24,23,Shotzzy,8644
2021-09-24,24,Agent00,7824
2021-09-24,25,Tectone,6601
2021-09-24,26,AMOURANTH,5516
2021-09-24,27,watchmeblink,5104
2021-09-24,28,koil,2821
2021-09-24,30,BrawlStars,3608
2021-09-24,31,Dkayed,3615
2021-09-24,34,TeamfightTactics,2194
2021-09-24,35,fl0m,4182
2021-09-24,36,A_Seagull,3711
2021-09-24,37,erobb221,5386
2021-09-24,39,alpharad,3526
2021-09-24,40,Mathil1,3760
2021-09-24,41,HisWattson,4694
2021-09-24,43,HusKerrs,3718
2021-09-24,45,Ray,3602
2021-09-24,46,zwebackhd,3382
2021-09-24,47,iateyourpie,3621
2021-09-24,48,RaiseYourEdge,2739
2021-09-24,49,AmazonMusic,8995
2021-09-24,50,Pieface23,3184
2021-09-24,51,setsukotft,3985
2021-09-24,52,Bawkbasoup,3824
2021-09-24,54,RealzBlueWater,2862
2021-09-24,55,CoconutB,3244
2021-09-24,56,itsBenAndKaren,1644
2021-09-24,58,RetalsRL,3318
2021-09-24,59,KYR_SP33DY,3547
2021-09-24,60,Beaulo,2706
2021-09-24,61,Atrioc,3467
2021-09-24,62,BadBoyHalo,3194
2021-09-24,63,Lacari,2521
2021-09-24,64,buckefps,3759
2021-09-24,65,WorldofWarships,2193
2021-09-24,66,Sequisha,2482
2021-09-24,68,syn4ack,1830
2021-09-24,70,AdrianaChechik_,2359
2021-09-24,71,monkeys_forever,2581
2021-09-24,72,NickEh30,2477
2021-09-24,73,IKeepItTaco,1767
2021-09-24,74,w0n23,2330
2021-09-24,75,blau,3341
2021-09-24,76,HarryHesketh,2946
2021-09-24,77,SmiteGame,1254
2021-09-24,78,Scarra,2921
2021-09-24,79,Granny,1954
2021-09-24,80,Zemie,1534
2021-09-24,82,Jay3,2912
2021-09-24,83,SlotsMarko,2015
2021-09-24,84,CodeMiko,1660
2021-09-24,85,akaNemsko,1863
2021-09-24,86,Sommerset,1498
2021-09-24,88,MurderCrumpet,1855
2021-09-24,89,hpduketv,2273
2021-09-24,90,KarasMai,1996
2021-09-24,91,humzh,1588
2021-09-24,94,Chica,1701
2021-09-24,95,DooleyNotedGaming,2127
2021-09-24,96,Linkus7,2063
2021-09-24,98,Dratnos,1336
2021-09-24,99,GEEGA,1568
2021-09-25,1,xQc,65747
2021-09-25,2,tarik,35976
2021-09-25,4,NICKMERCS,32512
2021-09-25,5,TSM_ImperialHal,26818
2021-09-25,7,NiceWigg,19736
2021-09-25,8,zackrawrr,20655
2021-09-25,9,Emiru,17866
2021-09-25,10,VALORANT_Americas,8794
2021-09-25,11,playapex,15637
2021-09-25,12,Jynxzi,15448
2021-09-25,13,PENTA,13955
2021-09-25,14,MOONMOON,15434
2021-09-25,15,CDawgVA,11209
2021-09-25,16,Clix,15230
2021-09-25,17,summit1g,12408
2021-09-25,18,shroud,8751
2021-09-25,19,Foolish_Gamers,9769
2021-09-25,21,LVNDMARK,8899
2021-09-25,22,Grubby,6285
2021-09-25,23,Shotzzy,8644
2021-09-25,24,Agent00,7824
2021-09-25,25,Tectone,6601
2021-09-25,26,AMOURANTH,5516
2021-09-25,27,watchmeblink,5104
2021-09-25,28,koil,2759
2021-09-25,30,BrawlStars,3608
2021-09-25,31,Dkayed,3615
2021-09-25,34,TeamfightTactics,2194
2021-09-25,35,fl0m,4182
2021-09-25,36,A_Seagull,3711
2021-09-25,37,erobb221,5386
2021-09-25,39,alpharad,3526
2021-09-25,40,Mathil1,3760
2021-09-25,41,HisWattson,4694
2021-09-25,43,HusKerrs,3718
2021-09-25,45,Ray,3602
2021-09-25,46,zwebackhd,3382
2021-09-25,47,iateyourpie,3621
2021-09-25,48,RaiseYourEdge,2739
2021-09-25,49,AmazonMusic,8995
2021-09-25,50,Pieface23,3184
2021-09-25,51,setsukotft,3985
2021-09-25,52,Bawkbasoup,3824
2021-09-25,54,RealzBlueWater,2862
2021-09-25,55,CoconutB,3244
2021-09-25,56,itsBenAndKaren,1644
2021-09-25,58,RetalsRL,3318
2021-09-25,59,KYR_SP33DY,3547
2021-09-25,60,Beaulo,2706
2021-09-25,61,Atrioc,3467
2021-09-25,62,BadBoyHalo,3194
2021-09-25,63,Lacari,2521
2021-09-25,64,buckefps,3759
2021-09-25,65,WorldofWarships,2193
2021-09-25,66,Sequisha,2482
2021-09-25,68,syn4ack,1830
2021-09-25,70,AdrianaChechik_,2359
2021-09-25,71,monkeys_forever,2581
2021-09-25,72,NickEh30,2477
2021-09-25,73,IKeepItTaco,1767
2021-09-25,74,w0n23,2330
2021-09-25,75,blau,3341
2021-09-25,76,HarryHesketh,2946
2021-09-25,77,SmiteGame,1254
2021-09-25,78,Scarra,2921
2021-09-25,79,Granny,1954
2021-09-25,80,Zemie,1534
2021-09-25,82,Jay3,2912
2021-09-25,83,SlotsMarko,2015
2021-09-25,84,CodeMiko,1660
2021-09-25,85,akaNemsko,1863
2021-09-25,86,Sommerset,1498
2021-09-25,88,MurderCrumpet,1855
2021-09-25,89,hpduketv,2273
2021-09-25,90,KarasMai,1996
2021-09-25,91,humzh,1588
2021-09-25,94,Chica,1701
2021-09-25,95,DooleyNotedGaming,2127
2021-09-25,96,Linkus7,2063
2021-09-25,98,Dratnos,1336
2021-09-25,99,GEEGA,1568
2021-09-26,1,xQc,65747
2021-09-26,2,tarik,35976
2021-09-26,4,NICKMERCS,32512
2021-09-26,5,TSM_ImperialHal,26818
2021-09-26,7,NiceWigg,19736
2021-09-26,8,zackrawrr,20655
2021-09-26,9,Emiru,17866
2021-09-26,10,VALORANT_Americas,8794
2021-09-26,11,playapex,15637
2021-09-26,12,Jynxzi,15448
2021-09-26,13,PENTA,13955
2021-09-26,14,MOONMOON,15434
2021-09-26,15,CDawgVA,11209
2021-09-26,16,Clix,15230
2021-09-26,17,summit1g,12408
2021-09-26,18,shroud,8751
2021-09-26,19,Foolish_Gamers,9769
2021-09-26,21,LVNDMARK,8899
2021-09-26,22,Grubby,6285
2021-09-26,23,Shotzzy,8644
2021-09-26,24,Agent00,7824
2021-09-26,25,Tectone,6601
2021-09-26,26,AMOURANTH,5516
2021-09-26,27,watchmeblink,5104
2021-09-26,28,koil,2759
2021-09-26,30,BrawlStars,3608
2021-09-26,31,Dkayed,3615
2021-09-26,34,TeamfightTactics,2194
2021-09-26,35,fl0m,4182
2021-09-26,36,A_Seagull,3711
2021-09-26,37,erobb221,5386
2021-09-26,39,alpharad,3526
2021-09-26,40,Mathil1,3760
2021-09-26,41,HisWattson,4694
2021-09-26,43,HusKerrs,3718
2021-09-26,45,Ray,3602
2021-09-26,46,zwebackhd,3382
2021-09-26,47,iateyourpie,3621
2021-09-26,48,RaiseYourEdge,2739
2021-09-26,49,AmazonMusic,8995
2021-09-26,50,Pieface23,3184
2021-09-26,51,setsukotft,3985
2021-09-26,52,Bawkbasoup,3824
2021-09-26,54,RealzBlueWater,2862
2021-09-26,55,CoconutB,3244
2021-09-26,56,itsBenAndKaren,1644
2021-09-26,58,RetalsRL,3318
2021-09-26,59,KYR_SP33DY,3547
2021-09-26,60,Beaulo,2706
2021-09-26,61,Atrioc,3467
2021-09-26,62,BadBoyHalo,3194
2021-09-26,63,Lacari,2521
2021-09-26,64,buckefps,3759
2021-09-26,65,WorldofWarships,2193
2021-09-26,66,Sequisha,2482
2021-09-26,68,syn4ack,1830
2021-09-26,70,AdrianaChechik_,2359
2021-09-26,71,monkeys_forever,2581
2021-09-26,72,NickEh30,2477
2021-09-26,73,IKeepItTaco,1802
2021-09-26,74,w0n23,2330
2021-09-26,75,blau,3382
2021-09-26,76,HarryHesketh,2946
2021-09-26,77,SmiteGame,1268
2021-09-26,78,Scarra,2921
2021-09-26,79,Granny,1954
2021-09-26,80,Zemie,1501
2021-09-26,82,Jay3,2912
2021-09-26,83,SlotsMarko,2015
2021-09-26,84,CodeMiko,1660
2021-09-26,85,akaNemsko,1863
2021-09-26,86,Sommerset,1498
2021-09-26,88,MurderCrumpet,1855
2021-09-26,89,hpduketv,2273
2021-09-26,90,KarasMai,1996
2021-09-26,91,humzh,1611
2021-09-26,94,Chica,1701
2021-09-26,95,DooleyNotedGaming,2127
2021-09-26,96,Linkus7,2063
2021-09-26,98,Dratnos,1336
2021-09-26,99,GEEGA,1568
2021-09-27,1,xQc,67965
2021-09-27,2,tarik,34959
2021-09-27,4,NICKMERCS,33279
2021-09-27,5,TSM_ImperialHal,26818
2021-09-27,7,NiceWigg,19736
2021-09-27,8,zackrawrr,20655
2021-09-27,9,Emiru,17866
2021-09-27,10,VALORANT_Americas,8794
2021-09-27,11,playapex,15637
2021-09-27,12,Jynxzi,15448
2021-09-27,13,PENTA,13589
2021-09-27,14,MOONMOON,15434
2021-09-27,15,CDawgVA,11083
2021-09-27,16,Clix,15230
2021-09-27,17,summit1g,12408
2021-09-27,18,shroud,8859
2021-09-27,19,Foolish_Gamers,9769
2021-09-27,21,LVNDMARK,8899
2021-09-27,22,Grubby,6285
2021-09-27,23,Shotzzy,8644
2021-09-27,24,Agent00,7728
2021-09-27,25,Tectone,6601
2021-09-27,26,AMOURANTH,5516
2021-09-27,27,watchmeblink,5104
2021-09-27,28,koil,2759
2021-09-27,30,BrawlStars,3608
2021-09-27,31,Dkayed,3615
2021-09-27,34,TeamfightTactics,2194
2021-09-27,35,fl0m,4182
2021-09-27,36,A_Seagull,3711
2021-09-27,37,erobb221,5386
2021-09-27,39,alpharad,3526
2021-09-27,40,Mathil1,3705
2021-09-27,41,HisWattson,4694
2021-09-27,43,HusKerrs,3718
2021-09-27,45,Ray,3602
2021-09-27,46,zwebackhd,3520
2021-09-27,47,iateyourpie,3621
2021-09-27,48,RaiseYourEdge,2739
2021-09-27,49,AmazonMusic,8995
2021-09-27,50,Pieface23,3134
2021-09-27,51,setsukotft,3985
2021-09-27,52,Bawkbasoup,3824
2021-09-27,54,RealzBlueWater,2862
2021-09-27,55,CoconutB,3125
2021-09-27,56,itsBenAndKaren,1644
2021-09-27,58,RetalsRL,3318
2021-09-27,59,KYR_SP33DY,3547
2021-09-27,60,Beaulo,2565
2021-09-27,61,Atrioc,3467
2021-09-27,62,BadBoyHalo,3194
2021-09-27,63,Lacari,2558
2021-09-27,64,buckefps,3759
2021-09-27,65,WorldofWarships,2193
2021-09-27,66,Sequisha,2509
2021-09-27,68,syn4ack,1912
2021-09-27,70,AdrianaChechik_,2515
2021-09-27,71,monkeys_forever,2581
2021-09-27,72,NickEh30,2477
2021-09-27,73,IKeepItTaco,1802
2021-09-27,74,w0n23,2330
2021-09-27,75,blau,3382
2021-09-27,76,HarryHesketh,2946
2021-09-27,77,SmiteGame,1268
2021-09-27,78,Scarra,2921
2021-09-27,79,Granny,1954
2021-09-27,80,Zemie,1501
2021-09-27,82,Jay3,2912
2021-09-27,83,SlotsMarko,2015
2021-09-27,84,CodeMiko,1660
2021-09-27,85,akaNemsko,1863
2021-09-27,86,Sommerset,1498
2021-09-27,88,MurderCrumpet,1855
2021-09-27,89,hpduketv,2273
2021-09-27,90,KarasMai,1892
2021-09-27,91,humzh,1611
2021-09-27,94,Chica,1701
2021-09-27,95,DooleyNotedGaming,2127
2021-09-27,96,Linkus7,2063
2021-09-27,98,Dratnos,1336
2021-09-27,99,GEEGA,1568
2021-09-28,1,xQc,67965
2021-09-28,2,tarik,34959
2021-09-28,4,NICKMERCS,33279
2021-09-28,5,TSM_ImperialHal,26818
2021-09-28,7,NiceWigg,19736
2021-09-28,8,zackrawrr,20655
2021-09-28,9,Emiru,17866
2021-09-28,10,VALORANT_Americas,8794
2021-09-28,11,playapex,15637
2021-09-28,12,Jynxzi,15448
2021-09-28,13,PENTA,13589
2021-09-28,14,MOONMOON,15434
2021-09-28,15,CDawgVA,11083
2021-09-28,16,Clix,15230
2021-09-28,17,summit1g,12408
2021-09-28,18,shroud,8859
2021-09-28,19,Foolish_Gamers,9769
2021-09-28,21,LVNDMARK,8899
2021-09-28,22,Grubby,6285
2021-09-28,23,Shotzzy,8644
2021-09-28,24,Agent00,7728
2021-09-28,25,Tectone,6601
2021-09-28,26,AMOURANTH,5516
2021-09-28,27,watchmeblink,5104
2021-09-28,28,koil,2759
2021-09-28,30,BrawlStars,3608
2021-09-28,31,Dkayed,3615
2021-09-28,34,TeamfightTactics,2194
2021-09-28,35,fl0m,4182
2021-09-28,36,A_Seagull,3711
2021-09-28,37,erobb221,5386
2021-09-28,39,alpharad,3526
2021-09-28,40,Mathil1,3705
2021-09-28,41,HisWattson,4694
2021-09-28,43,HusKerrs,3718
2021-09-28,45,Ray,3602
2021-09-28,46,zwebackhd,3520
2021-09-28,47,iateyourpie,3621
2021-09-28,48,RaiseYourEdge,2739
2021-09-28,49,AmazonMusic,8995
2021-09-28,50,Pieface23,3134
2021-09-28,51,setsukotft,3985
2021-09-28,52,Bawkbasoup,3824
2021-09-28,54,RealzBlueWater,2862
2021-09-28,55,CoconutB,3125
2021-09-28,56,itsBenAndKaren,1644
2021-09-28,58,RetalsRL,3318
2021-09-28,59,KYR_SP33DY,3547
2021-09-28,60,Beaulo,2565
2021-09-28,61,Atrioc,3467
2021-09-28,62,BadBoyHalo,3194
2021-09-28,63,Lacari,2558
2021-09-28,64,buckefps,3759
2021-09-28,65,WorldofWarships,2193
2021-09-28,66,Sequisha,2509
2021-09-28,68,syn4ack,1912
2021-09-28,70,AdrianaChechik_,2515
